name;host_name;neighbourhood;latitude;longitude;room_type;price;minimum_nights;number_of_reviews;calculated_host_listings_count;availability_365;min_income;area
Private Without Window - Rabbit on the Beach,Rabbitat Hostel,Ratchathewi,13.75572,100.53303,Private room,800.0,1.0,0.0,5.0,365.0,800.0,Central Bangkok;;;;;;;;;;;;
Private Without Window,Rabbitat Hostel,Ratchathewi,13.75592,100.53412,Private room,800.0,1.0,0.0,5.0,365.0,800.0,Central Bangkok;;;;;;;;;;;;
Charming 1BD near BTS Thonglor Japanese Onsen 2,Atchara,Khlong Toei,13.7215871,100.5793354,Private room,1260.0,1.0,10.0,12.0,86.0,1260.0,Central Bangkok;;;;;;;;;;;;
30days! AirportLink Sukhumvit NANA MaxValu 2BR(4P),Noons,Ratchathewi,13.75113,100.55498,Entire home/apt,2476.0,3.0,19.0,99.0,360.0,7428.0,Central Bangkok;;;;;;;;;;;;
Cozy & Comfy 2 Bunk-Beds Room for 4 People @SNAP,S'Nap,Ratchathewi,13.7507,100.52969,Shared room,1400.0,1.0,1.0,2.0,178.0,1400.0,Central Bangkok;;;;;;;;;;;;
Mystery Hostel l: Deluxe 10 Bred Mix Dormitory,Krit,Phra Nakhon,13.75753,100.49709,Shared room,303.0,1.0,2.0,4.0,181.0,303.0,Central Bangkok;;;;;;;;;;;;
豪華3房/大泳池/BTS Bang Chak/wifi,Steven,Phra Khanong,13.69248,100.60035,Entire home/apt,3900.0,1.0,2.0,12.0,0.0,3900.0,South Bangkok;;;;;;;;;;;;
One Condo Ratchada- Latprao/ 5m walk MRT,My,Din Daeng,13.79874,100.57305,Entire home/apt,1650.0,1.0,0.0,1.0,178.0,1650.0,Central Bangkok;;;;;;;;;;;;
Loft Room in Prime Sathorn/near BTS(room3a),Kate,Sathon,13.71414,100.52748,Private room,690.0,2.0,52.0,9.0,209.0,1380.0,South Bangkok;;;;;;;;;;;;
Private Single Studio + Coworking space,Lita,Din Daeng,13.75745,100.56405,Private room,1164.0,1.0,2.0,4.0,52.0,1164.0,Central Bangkok;;;;;;;;;;;;
Private Double Studio + Coworking Space,Lita,Din Daeng,13.75907,100.56505,Private room,1379.0,1.0,1.0,4.0,46.0,1379.0,Central Bangkok;;;;;;;;;;;;
The local-guestroom in Huatakhe,Ju,Lat Krabang,13.720785140991213,100.7907485961914,Private room,600.0,2.0,2.0,1.0,178.0,1200.0,East Bangkok;;;;;;;;;;;;
Clean & Comfort Bed in Mixed Dormitory + Coworking,Lita,Din Daeng,13.75631,100.56403,Shared room,471.0,1.0,0.0,4.0,61.0,471.0,Central Bangkok;;;;;;;;;;;;
First choice for home stay,Hon Ching,Chom Thong,13.69651,100.46803,Entire home/apt,1190.0,1.0,0.0,1.0,179.0,1190.0,Outer Western Bangkok;;;;;;;;;;;;
4Fun poker houseBKK for players,Krit,Phaya Thai,13.79078,100.55555,Private room,1558.0,7.0,0.0,1.0,89.0,10906.0,Central Bangkok;;;;;;;;;;;;
Teegether Hostel,Veerachai,Ratchathewi,13.75693,100.53024,Private room,1450.0,1.0,0.0,1.0,91.0,1450.0,Central Bangkok;;;;;;;;;;;;
BTS Asok&MRT New Luxury Private Room (VOQUE),Ting,Khlong Toei,13.72829,100.56127,Private room,2700.0,3.0,1.0,1.0,358.0,8100.0,Central Bangkok;;;;;;;;;;;;
N.151 | 46 SQM studio suite next to Novotel Hotel,Pooh,Khlong Toei,13.73932,100.5531,Entire home/apt,1063.0,1.0,34.0,3.0,300.0,1063.0,Central Bangkok;;;;;;;;;;;;
THE WHITE EMPEROR LUXURY :1 BR /BIG /POOL /MRT,Eva,Huai Khwang,13.7603,100.56863,Entire home/apt,2386.0,1.0,18.0,44.0,61.0,2386.0,Central Bangkok;;;;;;;;;;;;
Stay in Bangkok,อัญชลี,Bang Kapi,13.80165,100.61799,Entire home/apt,346.0,2.0,5.0,3.0,326.0,692.0,East Bangkok;;;;;;;;;;;;
THE PERFECT LUXURY SIGNATURE 1BR/WIFI/MRT,Eva,Huai Khwang,13.75367,100.57461,Entire home/apt,1486.0,2.0,17.0,44.0,58.0,2972.0,Central Bangkok;;;;;;;;;;;;
Sapphirehotel Economy Double Room Silom Bangkok,Sapphire,Bang Rak,13.72834,100.53531,Private room,1300.0,1.0,0.0,1.0,180.0,1300.0,Central Bangkok;;;;;;;;;;;;
(SKV23)Budget Private Room for 10 near BTS/MRT,Tanya,Vadhana,13.73973,100.56666,Private room,2500.0,1.0,1.0,1.0,90.0,2500.0,Central Bangkok;;;;;;;;;;;;
Near The Grand Palace/ASOK Station/Sukhumvit,Nana,Khlong Toei,13.73402,100.55857,Entire home/apt,2243.0,1.0,18.0,49.0,358.0,2243.0,Central Bangkok;;;;;;;;;;;;
Private Cozy & Comfy Quad with Wonderful Breakfast,Sasi,Phra Nakhon,13.74797,100.49705,Private room,2426.0,1.0,0.0,24.0,329.0,2426.0,Central Bangkok;;;;;;;;;;;;
Modern luxury 1 BR | Sky pool | Big garden,Tony,Khlong Toei,13.72634,100.56596,Entire home/apt,1050.0,1.0,35.0,12.0,97.0,1050.0,Central Bangkok;;;;;;;;;;;;
Luxury condo near terminal21 bts mrt free pickup中文,Ping,Vadhana,13.73872,100.5618,Entire home/apt,3357.0,1.0,51.0,12.0,102.0,3357.0,Central Bangkok;;;;;;;;;;;;
ใจกลางกรุงเทพ,Nop,Vadhana,13.74128,100.58436,Entire home/apt,1500.0,2.0,0.0,1.0,365.0,3000.0,Central Bangkok;;;;;;;;;;;;
Jintana Residence @Ari 09,Phisit,Phaya Thai,13.77349,100.53423,Private room,678.0,1.0,9.0,11.0,57.0,678.0,Central Bangkok;;;;;;;;;;;;
Omnitower cozy apartment nana 27 th floor good view,M,Khlong Toei,13.73661,100.55233,Entire home/apt,1917.0,1.0,21.0,7.0,360.0,1917.0,Central Bangkok;;;;;;;;;;;;
FREE PICK UP&DROP STAY BETWEEN 8AM-6PM BKK AIRPORT,Pailin,Lat Krabang,13.72075,100.76602,Private room,1030.0,1.0,13.0,3.0,362.0,1030.0,East Bangkok;;;;;;;;;;;;
2BR！New! Near The Grand Palace/ASOK Station/4PPL,Noons,Khlong Toei,13.73593,100.55712,Entire home/apt,4486.0,1.0,30.0,99.0,352.0,4486.0,Central Bangkok;;;;;;;;;;;;
New!Near The Grand Palace/ASOK Station/4PPL,Noons,Khlong Toei,13.73453,100.55716,Entire home/apt,3086.0,1.0,15.0,99.0,358.0,3086.0,Central Bangkok;;;;;;;;;;;;
30days! AirportLink Sukhumvit NANA MaxValu 2BR(4P),Noons,Ratchathewi,13.75096,100.55574,Entire home/apt,2527.0,3.0,11.0,99.0,363.0,7581.0,Central Bangkok;;;;;;;;;;;;
2 Bedroom / perfect stay quite near Bumrungrad,Mint,Vadhana,13.74533,100.55377,Entire home/apt,2000.0,2.0,0.0,7.0,84.0,4000.0,Central Bangkok;;;;;;;;;;;;
New Relaxing Studio with Oriental Touch near BTS,Kanomping,Phaya Thai,13.78273,100.54839,Entire home/apt,1665.0,1.0,34.0,11.0,305.0,1665.0,Central Bangkok;;;;;;;;;;;;
F05暹罗中心四面佛/水门市场/37F pool/五星级私人电梯/3mins to BTS/中文服务,Cindy,Parthum Wan,13.74587,100.53498,Entire home/apt,2000.0,3.0,10.0,2.0,0.0,6000.0,Central Bangkok;;;;;;;;;;;;
Thonglor/ Best location/ 55sqm,Pakjira,Khlong Toei,13.7277,100.57138,Entire home/apt,3260.0,1.0,1.0,1.0,90.0,3260.0,Central Bangkok;;;;;;;;;;;;
Private room for Female - Rabbit Hole,Rabbitat Hostel,Ratchathewi,13.75391,100.53423,Private room,800.0,1.0,1.0,5.0,365.0,800.0,Central Bangkok;;;;;;;;;;;;
Hidden Gem Luna 2 Bedroom Near Bts Phomphong,Exostay,Khlong Toei,13.72611,100.56689,Private room,1580.0,2.0,15.0,13.0,122.0,3160.0,Central Bangkok;;;;;;;;;;;;
Hidden Emerald studio room Near Bts Phomphong,Exostay,Khlong Toei,13.7264,100.56659,Entire home/apt,1206.0,2.0,14.0,13.0,157.0,2412.0,Central Bangkok;;;;;;;;;;;;
30days!  Sukhumvit NANA spacious 1BR 2PPL near BTS,Noons,Ratchathewi,13.74901,100.55491,Entire home/apt,1466.0,3.0,45.0,99.0,358.0,4398.0,Central Bangkok;;;;;;;;;;;;
曼谷素坤逸24街豪华公寓/ 屋顶泳池.健身房/BTS彭蓬站/T21商场/四面佛/暹罗商场/火车夜市+,Summer,Khlong Toei,13.72489,100.56779,Entire home/apt,1830.0,2.0,13.0,22.0,174.0,3660.0,Central Bangkok;;;;;;;;;;;;
sky pool/Sukhumvit/Prom Prong/asok/Terminal 21/gym,Noons,Vadhana,13.7341,100.56699,Entire home/apt,2845.0,1.0,15.0,99.0,351.0,2845.0,Central Bangkok;;;;;;;;;;;;
BRIGHT STAR STUDIO /ASOKE /BTS /SHOPPING MALL,Eva,Vadhana,13.73789,100.55937,Entire home/apt,2286.0,2.0,31.0,44.0,73.0,4572.0,Central Bangkok;;;;;;;;;;;;
❤️HIGH FLOOR ❤️STATE TOWER❤️Sky Bar❤️Luxury Room❤️,Heart,Bang Rak,13.72073,100.51817,Entire home/apt,3856.0,2.0,1.0,8.0,91.0,7712.0,Central Bangkok;;;;;;;;;;;;
Friendly Host-Shopaholic Center-Photogenic Space,Ujean,Parthum Wan,13.74897,100.53879,Entire home/apt,2403.0,2.0,35.0,1.0,64.0,4806.0,Central Bangkok;;;;;;;;;;;;
Sathon Happyland Condo,Cartoon R.,Sathon,13.71613,100.52847,Private room,2700.0,2.0,0.0,2.0,363.0,5400.0,South Bangkok;;;;;;;;;;;;
SPACIOUS LUXURIOUS APARTMENT : 2 BR /WIFI /MRT,Eva,Huai Khwang,13.75941,100.568,Entire home/apt,3286.0,1.0,22.0,44.0,57.0,3286.0,Central Bangkok;;;;;;;;;;;;
Loft and Modern Room with 5* Comfort Close(1a),Kate,Sathon,13.7139,100.52653,Private room,521.0,1.0,10.0,9.0,327.0,521.0,South Bangkok;;;;;;;;;;;;
❤️twin bed in the middle of bkk city❤️,Jidapa,Phra Khanong,13.70314,100.60283,Entire home/apt,1700.0,1.0,1.0,1.0,178.0,1700.0,South Bangkok;;;;;;;;;;;;
LUXURIOUS WORTHY APARTMENT:2BR /WIFI /MRT,Eva,Din Daeng,13.76007,100.56604,Entire home/apt,3286.0,1.0,22.0,44.0,82.0,3286.0,Central Bangkok;;;;;;;;;;;;
Mystery Hostel,Krit,Phra Nakhon,13.7573,100.49733,Shared room,304.0,1.0,2.0,4.0,177.0,304.0,Central Bangkok;;;;;;;;;;;;
Ideal Stay within Nightlife of Sukhumvit Bangkok,Tawaree,Bang Rak,13.73113,100.51666,Private room,1800.0,1.0,1.0,10.0,365.0,1800.0,Central Bangkok;;;;;;;;;;;;
One bedroom condo in On Nut,Fabien,Vadhana,13.71129,100.60125,Entire home/apt,1100.0,7.0,13.0,1.0,103.0,7700.0,Central Bangkok;;;;;;;;;;;;
❤️BRAND NEW❤HIGH FLOOR❤ BTS-MRTWifi Washingmachine,Bird,Chatu Chak,13.81249,100.56064,Entire home/apt,1685.0,1.0,16.0,12.0,90.0,1685.0,North Bangkok;;;;;;;;;;;;
周租9折 2大床住4人 网美泳池无敌景观 凌晨可入住 曼谷 New Landscape,Mored,Huai Khwang,13.75592,100.58396,Entire home/apt,1000.0,7.0,7.0,4.0,0.0,7000.0,Central Bangkok;;;;;;;;;;;;
日本高级住宅区Ekkamai /后花园/1.8大床/泳池健身/紧邻网红酒吧咖啡餐厅,Amy,Vadhana,13.73018,100.59233,Entire home/apt,1080.0,7.0,8.0,1.0,155.0,7560.0,Central Bangkok;;;;;;;;;;;;
Private apartment unit for 2-3 persons,Piyapa,Suanluang,13.711642,100.606834,Entire home/apt,879.0,1.0,13.0,3.0,354.0,879.0,South Bangkok;;;;;;;;;;;;
New Designer 1BR for Family • Top Floor • BTS Ari,Kanomping,Phaya Thai,13.78154,100.54925,Entire home/apt,1754.0,1.0,38.0,11.0,252.0,1754.0,Central Bangkok;;;;;;;;;;;;
Friendly Stay near Chinatown Sukhumvit Bangkok,Tawaree,Bang Rak,13.73113,100.51666,Private room,2999.0,1.0,0.0,10.0,365.0,2999.0,Central Bangkok;;;;;;;;;;;;
Alcohol disinfects the room.Safety. Rest assured,WM•House,Huai Khwang,13.78103,100.57393,Entire home/apt,926.0,1.0,5.0,6.0,78.0,926.0,Central Bangkok;;;;;;;;;;;;
Single Room 105,ชลธิชา,Don Mueang,13.92198,100.58613,Private room,500.0,1.0,0.0,6.0,346.0,500.0,North Bangkok;;;;;;;;;;;;
Ekkamai❤1 BTS stop to Thong Lor (night life),Keang,Khlong Toei,13.7135,100.58325,Entire home/apt,790.0,2.0,16.0,3.0,101.0,1580.0,Central Bangkok;;;;;;;;;;;;
曼谷低层舒适公寓，素坤威逸路77号,晨曦,Suanluang,13.71077,100.60346,Entire home/apt,900.0,10.0,16.0,1.0,127.0,9000.0,South Bangkok;;;;;;;;;;;;
一键医♥city center/网红点火车夜市/near MRT/POOL/WIFI/GYM/辉煌,一键医,Din Daeng,13.78099,100.57328,Entire home/apt,2418.0,1.0,5.0,1.0,365.0,2418.0,Central Bangkok;;;;;;;;;;;;
ESTA.Bliss Condo มีนบุรี (เอ็กตร้าบลิซ คอนโด),Ahe,Min Buri,13.80003,100.71453,Private room,999.0,7.0,7.0,1.0,317.0,6993.0,East Bangkok;;;;;;;;;;;;
Real Single home/7eleven /free E-bike/ 150m Wifi/,Pranee,Huai Khwang,13.7928,100.58351,Entire home/apt,600.0,3.0,33.0,1.0,65.0,1800.0,Central Bangkok;;;;;;;;;;;;
Royale8ville,Penporn,Phra Nakhon,13.76409,100.50357,Private room,1000.0,1.0,1.0,1.0,365.0,1000.0,Central Bangkok;;;;;;;;;;;;
A feel like home studio cozy & relax place room #3,Apiradee,Phra Nakhon,13.75511,100.49793,Private room,800.0,1.0,5.0,4.0,180.0,800.0,Central Bangkok;;;;;;;;;;;;
Nine Cafe' Hostel Travel,รัฐฐา,Phra Nakhon,13.75966,100.49698,Private room,2100.0,1.0,0.0,1.0,365.0,2100.0,Central Bangkok;;;;;;;;;;;;
Cozy & Comfy Bunk-Bed Room for 2 People @S'NAP,S'Nap,Ratchathewi,13.75084,100.5293,Shared room,850.0,1.0,0.0,2.0,178.0,850.0,Central Bangkok;;;;;;;;;;;;
My place in Aree zone. Lots of cafe and restaurant,Earth,Phaya Thai,13.78421,100.53743,Private room,1500.0,1.0,0.0,1.0,89.0,1500.0,Central Bangkok;;;;;;;;;;;;
Baan Bobaimai Unit 1,Police Pongtorn,Saphan Sung,13.7544,100.69997,Private room,400.0,2.0,6.0,3.0,75.0,800.0,East Bangkok;;;;;;;;;;;;
Baan bobaimai Unit 2,Police Pongtorn,Saphan Sung,13.77866,100.67217,Entire home/apt,400.0,2.0,3.0,3.0,9.0,800.0,East Bangkok;;;;;;;;;;;;
Charming room for 2 in Ari /BKK view rooftop,Mallika,Phaya Thai,13.77296,100.53383,Private room,1057.0,1.0,1.0,12.0,361.0,1057.0,Central Bangkok;;;;;;;;;;;;
T3 ☆ 2 BD En-suite with Bathtub ☆ Living,Theme,Ratchathewi,13.75427,100.53707,Private room,3604.0,1.0,28.0,12.0,306.0,3604.0,Central Bangkok;;;;;;;;;;;;
Norch's Hostel : 2-Beds Private Bathroom,Nathanich,Phra Nakhon,13.76218,100.50175,Private room,420.0,1.0,2.0,3.0,127.0,420.0,Central Bangkok;;;;;;;;;;;;
Cozy condo in Bangkok with amazing view,Josef,Suanluang,13.71058,100.60473,Entire home/apt,870.0,14.0,3.0,1.0,124.0,12180.0,South Bangkok;;;;;;;;;;;;
Norch's Hostel : 3-Beds / 2-Share Bathroom,Nathanich,Phra Nakhon,13.76271,100.50172,Private room,600.0,1.0,0.0,3.0,139.0,600.0,Central Bangkok;;;;;;;;;;;;
T10 ☆Family Studio☆  (upto 6) w/ Private Rooftop,Theme,Ratchathewi,13.75427,100.53709,Private room,3408.0,1.0,12.0,12.0,311.0,3408.0,Central Bangkok;;;;;;;;;;;;
Norch's Hostel : 2-Beds / 2-Share Bathroom,Nathanich,Phra Nakhon,13.76215,100.50159,Private room,550.0,2.0,0.0,3.0,150.0,1100.0,Central Bangkok;;;;;;;;;;;;
400Baht/Night | Free WIFI | Superking Size Bed [2],Yong,Thung khru,13.65129,100.5063,Private room,350.0,1.0,0.0,2.0,365.0,350.0,West Bangkok;;;;;;;;;;;;
BTS Bang Chak/comfor/Wifi/1Bed Room,Steven,Phra Khanong,13.69069,100.60156,Entire home/apt,950.0,1.0,2.0,12.0,170.0,950.0,South Bangkok;;;;;;;;;;;;
Regent Home 7 (Bangna area),ทวีสิงห์,Bang Na,13.67316,100.60707,Private room,600.0,6.0,6.0,10.0,165.0,3600.0,South Bangkok;;;;;;;;;;;;
Clean and spacious studio in Bangna #9/2,Pam,Bang Na,13.66784,100.65166,Entire home/apt,525.0,5.0,6.0,4.0,358.0,2625.0,South Bangkok;;;;;;;;;;;;
29/F MRT/BTS 5 mins -Chatuchak Flat with Big Pool,Law,Chatu Chak,13.81057,100.55898,Entire home/apt,1554.0,3.0,19.0,2.0,353.0,4662.0,North Bangkok;;;;;;;;;;;;
Budget Double Room with Shared Bathroom,Time Sabai 32,Pom Prap Sattru Phai,13.74456,100.51477,Private room,1007.0,1.0,1.0,3.0,360.0,1007.0,Central Bangkok;;;;;;;;;;;;
Skybath 2 Bedroom apt in city center-Lumpini MRT,Bee,Sathon,13.71902,100.54752,Entire home/apt,3067.0,1.0,12.0,29.0,302.0,3067.0,South Bangkok;;;;;;;;;;;;
Next to ramoumheang station,Snook,Suanluang,13.74552,100.6004,Entire home/apt,1700.0,1.0,0.0,1.0,365.0,1700.0,South Bangkok;;;;;;;;;;;;
A feel like home studio cozy & relax place room #1,Apiradee,Phra Nakhon,13.75562,100.49797,Private room,800.0,1.0,7.0,4.0,180.0,800.0,Central Bangkok;;;;;;;;;;;;
Newly Renovated Vibrant Studio🔹City View 🔹BTS Ari,Kanomping,Phaya Thai,13.78226,100.54717,Entire home/apt,1531.0,1.0,38.0,11.0,337.0,1531.0,Central Bangkok;;;;;;;;;;;;
Charming loft room for 3 in Ari/BKK view rooftop,Mallika,Phaya Thai,13.77645,100.53366,Private room,1400.0,1.0,0.0,12.0,364.0,1400.0,Central Bangkok;;;;;;;;;;;;
Cozy Luxury Condominium@very convenience location,Arty,Parthum Wan,13.7359,100.54993,Private room,1558.0,5.0,0.0,1.0,351.0,7790.0,Central Bangkok;;;;;;;;;;;;
DMK free airport pickup★Free Local Market Tour★B&B,Kwang,Don Mueang,13.91474,100.58969,Private room,1470.0,2.0,4.0,3.0,358.0,2940.0,North Bangkok;;;;;;;;;;;;
(SUBWAY)MRT_HuaiKhwang walk 10sec /  Luxury condo,Nanthana,Huai Khwang,13.77801,100.57413,Entire home/apt,1811.0,3.0,11.0,5.0,340.0,5433.0,Central Bangkok;;;;;;;;;;;;
❤️BRANDNEWCONDO❤️NEW ROOM❤NEAR BTS MRT❤️ JJ MKT❤️,Heart,Chatu Chak,13.8123,100.56054,Entire home/apt,1728.0,3.0,17.0,8.0,73.0,5184.0,North Bangkok;;;;;;;;;;;;
Hidden Gem Cozy private bedroom near Bts Phomphong,Exostay,Khlong Toei,13.72443,100.56658,Entire home/apt,1402.0,2.0,39.0,13.0,127.0,2804.0,Central Bangkok;;;;;;;;;;;;
Micky Mouse Room,Suppawat,Phra Nakhon,13.763559,100.500092,Private room,594.0,1.0,2.0,5.0,0.0,594.0,Central Bangkok;;;;;;;;;;;;
⭐️⭐️⭐️⭐️⭐️[BTS nearby] New Modern Design Condo🏝@Bearing,Matt,Bang Na,13.6626,100.60537,Entire home/apt,1080.0,1.0,45.0,4.0,207.0,1080.0,South Bangkok;;;;;;;;;;;;
Go​Goal​ Latkrabang​ delux​ queen size,Nattapong,Lat Krabang,13.71777,100.76563,Private room,650.0,1.0,6.0,2.0,87.0,650.0,East Bangkok;;;;;;;;;;;;
5mins walk to Samyan Mitrtown & subway station,Nok,Bang Rak,13.73317,100.52762,Entire home/apt,1200.0,6.0,4.0,1.0,341.0,7200.0,Central Bangkok;;;;;;;;;;;;
8F43#Monthly&Pool&BTS Nana&MRT Sukhumvit&Max4ppl,Mike,Vadhana,13.74529,100.55501,Entire home/apt,3436.0,1.0,59.0,49.0,64.0,3436.0,Central Bangkok;;;;;;;;;;;;
30days!  Sukhumvit NANA spacious 1BR 2PPL near BTS,Nana,Ratchathewi,13.74944,100.55437,Entire home/apt,1466.0,3.0,26.0,49.0,360.0,4398.0,Central Bangkok;;;;;;;;;;;;
30days! Sukhumvit NANA  2BR 4PPL near ARL&MRT,Nana,Ratchathewi,13.74904,100.55613,Entire home/apt,2527.0,3.0,11.0,49.0,359.0,7581.0,Central Bangkok;;;;;;;;;;;;
1BR-CHILL & CLEAN-Phrakhanong BTS-漂亮的房子,Kevin,Vadhana,13.72094,100.60322,Entire home/apt,583.0,1.0,57.0,11.0,314.0,583.0,Central Bangkok;;;;;;;;;;;;
Apartment located in HuayKwang with king size bed,Mehdi,Din Daeng,13.77966,100.57232,Entire home/apt,900.0,2.0,0.0,1.0,364.0,1800.0,Central Bangkok;;;;;;;;;;;;
Deluxe Room At Mind Executive Suites in Pattaya,Al,Phra Khanong,13.70341,100.60443,Private room,2078.0,2.0,0.0,1.0,365.0,4156.0,South Bangkok;;;;;;;;;;;;
■10min BKKairport■5min Skytrain■NearMarket&7-11,Kim Yong,Lat Krabang,13.72243,100.72493,Entire home/apt,1089.0,3.0,25.0,1.0,176.0,3267.0,East Bangkok;;;;;;;;;;;;
1 Bed/Central World/Lumpini Park/Siam Paragon,Willam,Ratchathewi,13.75117,100.55634,Entire home/apt,1408.0,2.0,2.0,33.0,303.0,2816.0,Central Bangkok;;;;;;;;;;;;
#B2 Private Room @Petra Boutique from DMK 5 min,Sukritta,Don Mueang,13.92504,100.59954,Private room,900.0,1.0,0.0,5.0,321.0,900.0,North Bangkok;;;;;;;;;;;;
#B3  Twin Bedroom @Petra Boutique from DMK 5 min,Sukritta,Don Mueang,13.92526,100.5994,Private room,900.0,1.0,3.0,5.0,321.0,900.0,North Bangkok;;;;;;;;;;;;
#B4 Twin Bedroom @Petra Boutique from DMK 5 min,Sukritta,Don Mueang,13.92474,100.59939,Private room,900.0,1.0,0.0,5.0,321.0,900.0,North Bangkok;;;;;;;;;;;;
Jintana Residence @Ari 10,Phisit,Phaya Thai,13.77361,100.53258,Private room,678.0,1.0,12.0,11.0,57.0,678.0,Central Bangkok;;;;;;;;;;;;
1 BR50sqm.@ Ekkamai 12 near Thonglor!,Piyapat,Vadhana,13.73108,100.58671,Entire home/apt,1300.0,1.0,5.0,3.0,82.0,1300.0,Central Bangkok;;;;;;;;;;;;
New!Near The Grand Palace/ASOK Station/4PPL,Noons,Khlong Toei,13.73394,100.55856,Entire home/apt,3268.0,1.0,11.0,99.0,358.0,3268.0,Central Bangkok;;;;;;;;;;;;
Siam Champs Elyseesi (Superior King - Room Only),Siam Champs Elyseesi Unique Hotel,Phra Nakhon,13.75489,100.5039,Private room,3935.0,1.0,0.0,8.0,328.0,3935.0,Central Bangkok;;;;;;;;;;;;
Cozy 1 bed in Sukhumvit (28 sqm. 8FL.),Kane,Khlong Toei,13.70533,100.5926,Entire home/apt,800.0,14.0,3.0,1.0,200.0,11200.0,Central Bangkok;;;;;;;;;;;;
Monthly#12F85#Pool&BTS Nana&MRT Sukhumvit&4ppl,Mike,Vadhana,13.74511,100.55663,Entire home/apt,3131.0,1.0,37.0,49.0,77.0,3131.0,Central Bangkok;;;;;;;;;;;;
Near MRT / 7-11/  Rama 9/ (抖音网红) 火车夜市,RoomQuest,Huai Khwang,13.79271,100.5752,Private room,900.0,1.0,3.0,12.0,235.0,900.0,Central Bangkok;;;;;;;;;;;;
8F44#Monthly#Pool&BTS Nana&MRT Sukhumvit&Max4ppl,Mike,Vadhana,13.74705,100.55664,Entire home/apt,3436.0,1.0,49.0,49.0,75.0,3436.0,Central Bangkok;;;;;;;;;;;;
ห้องรวมหญิง  เตียงสองชั้น The Hattrick Hostel,The Hat Trick,Parthum Wan,13.74464,100.5233,Shared room,450.0,1.0,0.0,5.0,90.0,450.0,Central Bangkok;;;;;;;;;;;;
brand new! New CBD Apartments in Bangkok,Curry,Huai Khwang,13.76736,100.58692,Entire home/apt,1000.0,1.0,1.0,228.0,0.0,1000.0,Central Bangkok;;;;;;;;;;;;
Private Room 100m. to Hua-Lamphong MRT station,Nattapon,Samphanthawong,13.73734,100.51437,Entire home/apt,2414.0,2.0,37.0,4.0,316.0,4828.0,Central Bangkok;;;;;;;;;;;;
2 BR 80sqm.@ Ekkamai 12 near Thonglor!,Piyapat,Vadhana,13.73078,100.58823,Entire home/apt,2500.0,1.0,0.0,3.0,87.0,2500.0,Central Bangkok;;;;;;;;;;;;
Icon Siam Suites @ BTS Skytrain (S10) Free WIFI,Thapanee,Thon buri,13.71776,100.48071,Entire home/apt,950.0,14.0,6.0,6.0,154.0,13300.0,West Bangkok;;;;;;;;;;;;
D-❤️StateTower❤️High Floor❤️ SkyBar ❤️Luxury Room,Durian,Bang Rak,13.7218,100.51795,Entire home/apt,3856.0,2.0,10.0,4.0,91.0,7712.0,Central Bangkok;;;;;;;;;;;;
5 floor near BITEC Bangna and BTS train in Bangkok,Anirut,Bang Na,13.66321,100.61299,Entire home/apt,552.0,14.0,13.0,2.0,296.0,7728.0,South Bangkok;;;;;;;;;;;;
ห้องรวมชาย เตียงสองชั้น The Hattrick Hostel,The Hat Trick,Parthum Wan,13.74468,100.52328,Shared room,450.0,1.0,0.0,5.0,90.0,450.0,Central Bangkok;;;;;;;;;;;;
Near The Grand Palace/ASOK Station/Sukhumvit#01,Nana,Khlong Toei,13.73548,100.559,Entire home/apt,2307.0,1.0,14.0,49.0,361.0,2307.0,Central Bangkok;;;;;;;;;;;;
New!  La Chada Night Market 1BR 2PPL near MRT,Nana,Huai Khwang,13.77227,100.58154,Entire home/apt,1057.0,1.0,11.0,49.0,0.0,1057.0,Central Bangkok;;;;;;;;;;;;
F6.8/新房特惠/一房公寓/ 曼谷市中心/BTS Asok/MRT 素坤逸/ 免费无边泳池/GYM,Shin,Khlong Toei,13.73629,100.55873,Entire home/apt,1800.0,1.0,61.0,21.0,32.0,1800.0,Central Bangkok;;;;;;;;;;;;
Parkland srinakarin,Sornchai,Bang Na,13.66817,100.64982,Entire home/apt,1600.0,1.0,0.0,1.0,88.0,1600.0,South Bangkok;;;;;;;;;;;;
ซาฟียองซ์เพลส ตลาดนัดรถไฟ ซีคอนสแควร พาราไดซ์พาร์ค,Pat,Pra Wet,13.6912,100.64934,Private room,880.0,1.0,0.0,1.0,362.0,880.0,Central Bangkok;;;;;;;;;;;;
near BTS Regent Sukhumvit 97/1 full furnished,Thassanee,Phra Khanong,13.69732,100.61571,Entire home/apt,1600.0,2.0,0.0,1.0,88.0,3200.0,South Bangkok;;;;;;;;;;;;
THE LONDON PASTEL LUXURY 1BR /MRT/POOL/NIGHT LIFE,Eva,Huai Khwang,13.75512,100.57413,Entire home/apt,1514.0,2.0,27.0,44.0,56.0,3028.0,Central Bangkok;;;;;;;;;;;;
素坤逸24街豪华公寓/天际泳池/BTS彭蓬站.EM商场/T21商场/四面佛/暹罗百丽宫/火车夜市4+,Summer,Khlong Toei,13.72739,100.56909,Entire home/apt,2299.0,2.0,6.0,22.0,155.0,4598.0,Central Bangkok;;;;;;;;;;;;
30days!  Sukhumvit NANA spacious 1BR 2PPL near BTS,Noons,Ratchathewi,13.75029,100.55642,Entire home/apt,1466.0,3.0,47.0,99.0,360.0,4398.0,Central Bangkok;;;;;;;;;;;;
